"Created at:","Aug 10, 2025"
"Applied Filters:"
"Area Median Income","0 - 30%; 30 - 60%; 60 - 80%; 80 - 100%; 100 - 150%; 150%+"
"Building Age","Before 1940; 1940 - 59; 1960 - 79; 1980 - 99; 2000 - 19; 2020+"
"Heating Fuel Type","Utility Gas; Bottled Gas; Electricity; Fuel Oil; Coal; Wood; Solar; Other; None"
"Building Type","1 unit detached; 1 unit attached; 2 units; 3 - 4 units; 5 - 9 units; 10 - 19 units; 20 - 49 units; 50+ units; Boat/RV/Van; Mobile/Trailer"
Rent/Own,"Renter-occupied; Owner-occupied"

"Geography ID",Name,State,County,"Energy Burden (% income)","Energy Burden (% income) (Electricity)","Energy Burden (% income) (Gas)","Energy Burden (% income) (Other)","Avg. Annual Energy Cost ($)","Avg. Annual Energy Cost ($) (Electricity)","Avg. Annual Energy Cost ($) (Gas)","Avg. Annual Energy Cost ($) (Other)","Total Households","Household Income","Black/ African American (% pop.)","American Indian/ Native Alaskan (% pop.)","Asian (% pop.)","Native Hawaiian/ Other Pacific Islander (% pop.)","White Hispanic or Latino (% pop.)","White Non-Hispanic or Latino (% pop.)","Two or More Races (% pop.)","Other Races (% pop.)","Less Than High School (% pop.)","High School (% pop.)","Associates or Some College (% pop.)","Bachelors or Higher (% pop.)"
24003740900,"Census Tract 7409, Anne Arundel County",Maryland,"Anne Arundel County",2,1,0,0,2664,1767,679,218,2713,158462,22,0,5,1,6,50,6,10,2,21,28,49
24003741000,"Census Tract 7410, Anne Arundel County",Maryland,"Anne Arundel County",2,1,0,0,3336,1900,668,768,897,186200,4,0,3,0,1,74,14,4,5,20,27,48
24003750101,"Census Tract 7501.01, Anne Arundel County",Maryland,"Anne Arundel County",3,2,1,0,2869,1583,964,322,1554,83417,19,5,5,0,4,45,11,10,14,43,24,19
24003750102,"Census Tract 7501.02, Anne Arundel County",Maryland,"Anne Arundel County",3,2,1,0,2820,1560,1120,140,918,93202,24,3,4,0,2,50,4,12,24,24,37,15
24003750201,"Census Tract 7502.01, Anne Arundel County",Maryland,"Anne Arundel County",3,2,1,0,2669,1639,733,297,1150,82171,32,0,2,0,0,34,1,31,27,37,29,7
24003750204,"Census Tract 7502.04, Anne Arundel County",Maryland,"Anne Arundel County",3,2,1,0,2969,1686,906,377,1874,112379,13,1,2,0,2,72,5,6,7,32,35,25
24003750300,"Census Tract 7503, Anne Arundel County",Maryland,"Anne Arundel County",2,1,1,0,2800,1746,919,135,1018,120141,13,0,3,0,2,80,2,0,7,24,34,36
24003750400,"Census Tract 7504, Anne Arundel County",Maryland,"Anne Arundel County",2,1,1,0,2923,1762,1054,107,1554,135434,2,0,8,0,1,85,2,2,2,19,31,49
24003750801,"Census Tract 7508.01, Anne Arundel County",Maryland,"Anne Arundel County",3,2,1,0,3016,1855,992,169,2059,112103,9,0,1,0,1,69,17,3,10,25,39,26
24003750803,"Census Tract 7508.03, Anne Arundel County",Maryland,"Anne Arundel County",2,2,1,0,1728,1329,390,9,2925,77292,43,0,3,0,1,45,4,4,15,33,33,18
24003750804,"Census Tract 7508.04, Anne Arundel County",Maryland,"Anne Arundel County",3,2,1,0,2803,1612,1151,40,1499,100993,16,1,1,0,1,65,9,8,4,44,30,22
24003750900,"Census Tract 7509, Anne Arundel County",Maryland,"Anne Arundel County",3,1,1,0,2661,1481,808,372,1248,102606,15,0,5,2,0,64,10,3,6,28,45,21
24003751000,"Census Tract 7510, Anne Arundel County",Maryland,"Anne Arundel County",3,2,1,0,2772,1674,954,144,1562,100687,14,1,0,2,3,69,8,3,10,33,34,24
24003751102,"Census Tract 7511.02, Anne Arundel County",Maryland,"Anne Arundel County",2,1,0,0,1873,1308,331,234,1908,95815,31,0,3,0,2,56,1,7,4,33,28,34
24003751103,"Census Tract 7511.03, Anne Arundel County",Maryland,"Anne Arundel County",3,2,1,0,2616,1547,785,284,2418,100657,11,0,1,0,0,84,3,1,6,26,48,19
24003751200,"Census Tract 7512, Anne Arundel County",Maryland,"Anne Arundel County",2,1,0,0,2073,1364,502,207,2070,135926,11,0,4,0,2,73,7,3,4,12,31,53
24003751400,"Census Tract 7514, Anne Arundel County",Maryland,"Anne Arundel County",2,1,0,0,3033,1739,521,773,1705,171619,20,0,8,0,1,63,7,0,2,19,27,52
24003751500,"Census Tract 7515, Anne Arundel County",Maryland,"Anne Arundel County",3,2,1,0,2374,1457,890,27,2804,91288,24,7,3,0,13,39,5,9,11,33,34,23
24003751600,"Census Tract 7516, Anne Arundel County",Maryland,"Anne Arundel County",2,1,0,0,2402,1706,492,204,716,125046,4,0,0,0,2,85,9,0,2,18,23,57
24003751700,"Census Tract 7517, Anne Arundel County",Maryland,"Anne Arundel County",1,1,0,0,3242,2016,712,514,901,227642,4,0,4,0,1,87,4,0,3,16,30,50
24003980000,"Census Tract 9800, Anne Arundel County",Maryland,"Anne Arundel County",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24005400100,"Census Tract 4001, Baltimore County",Maryland,"Baltimore County",2,2,0,0,1920,1538,213,169,2316,84672,14,0,12,0,0,71,3,0,4,28,25,43
24005400200,"Census Tract 4002, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2511,1471,1013,27,1117,104218,20,0,16,0,1,57,6,0,7,15,26,52
24005400400,"Census Tract 4004, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2505,1498,775,232,2355,149336,14,0,5,2,0,76,3,1,1,15,26,57
24005400500,"Census Tract 4005, Baltimore County",Maryland,"Baltimore County",2,1,0,0,3029,1781,896,352,1003,181806,3,0,2,0,0,91,3,1,0,7,18,74
24005400600,"Census Tract 4006, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2861,1475,1132,254,1309,131085,26,0,2,0,0,59,12,1,5,16,24,54
24005400701,"Census Tract 4007.01, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2039,1262,691,86,1522,102318,36,0,13,0,2,45,4,0,6,19,24,51
24005400702,"Census Tract 4007.02, Baltimore County",Maryland,"Baltimore County",3,1,1,0,3113,1700,970,443,654,118078,29,0,14,0,3,48,3,3,7,19,28,47
24005400800,"Census Tract 4008, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2967,1781,953,233,1051,102228,35,1,20,0,1,38,5,0,14,20,35,32
24005400900,"Census Tract 4009, Baltimore County",Maryland,"Baltimore County",3,1,1,0,3021,1553,1023,445,713,106082,28,0,3,0,3,44,4,19,12,8,21,59
24005401000,"Census Tract 4010, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2959,1625,1132,202,781,126568,10,0,4,0,1,75,10,1,5,16,20,60
24005401101,"Census Tract 4011.01, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2630,1600,838,192,2315,98498,58,0,11,0,4,25,2,0,13,20,27,40
24005401102,"Census Tract 4011.02, Baltimore County",Maryland,"Baltimore County",4,2,1,1,2459,1322,426,711,455,66459,69,1,11,0,0,19,0,0,11,9,46,34
24005401200,"Census Tract 4012, Baltimore County",Maryland,"Baltimore County",3,2,1,0,3154,1820,1176,158,1252,115412,66,0,3,0,1,22,6,1,4,21,49,26
24005401301,"Census Tract 4013.01, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2824,1571,1075,178,1396,85323,78,0,6,0,1,12,2,2,7,26,35,33
24005401302,"Census Tract 4013.02, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2220,1225,865,130,1468,66884,74,0,1,0,0,24,0,0,4,29,39,28
24005401400,"Census Tract 4014, Baltimore County",Maryland,"Baltimore County",2,1,1,0,3149,1863,1094,192,565,171293,1,0,6,0,3,82,3,5,3,3,30,64
24005401503,"Census Tract 4015.03, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2470,1540,768,162,2712,137942,9,0,7,0,1,71,10,1,3,11,25,61
24005401504,"Census Tract 4015.04, Baltimore County",Maryland,"Baltimore County",2,1,0,0,2554,1790,654,110,2265,140197,23,0,28,0,8,32,3,5,8,14,18,60
24005401505,"Census Tract 4015.05, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2620,1722,858,40,1484,101431,21,1,32,0,1,28,11,6,15,15,37,33
24005401506,"Census Tract 4015.06, Baltimore County",Maryland,"Baltimore County",2,1,0,0,1636,1326,270,40,1816,98363,76,0,9,0,1,9,5,0,1,14,26,59
24005401507,"Census Tract 4015.07, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2298,1334,924,40,2378,85959,43,0,20,6,9,12,1,10,12,27,21,39
24005402201,"Census Tract 4022.01, Baltimore County",Maryland,"Baltimore County",2,1,0,1,3504,1957,655,892,1107,148086,45,0,2,0,2,42,7,2,6,15,28,51
24005402202,"Census Tract 4022.02, Baltimore County",Maryland,"Baltimore County",2,1,1,0,4342,1991,1308,1043,623,209406,30,0,7,1,1,54,5,2,2,16,26,56
24005402302,"Census Tract 4023.02, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2819,1675,993,151,1996,104045,88,0,3,0,0,4,4,1,2,17,37,43
24005402303,"Census Tract 4023.03, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2734,1640,1033,61,2589,102003,83,0,4,0,0,10,3,0,3,23,30,44
24005402304,"Census Tract 4023.04, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2876,1639,940,297,1258,116333,90,0,0,0,0,2,7,0,5,21,39,35
24005402305,"Census Tract 4023.05, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2234,1442,703,89,1001,100856,84,0,1,0,0,11,2,2,1,24,39,36
24005402306,"Census Tract 4023.06, Baltimore County",Maryland,"Baltimore County",2,2,1,0,2085,1392,691,2,1582,87812,71,0,4,0,1,7,11,6,7,17,50,26
24005402307,"Census Tract 4023.07, Baltimore County",Maryland,"Baltimore County",3,2,1,0,1940,1298,640,2,2242,70258,79,0,0,0,5,11,2,4,3,21,49,27
24005402403,"Census Tract 4024.03, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2968,1707,1126,135,856,108769,90,1,1,0,0,5,3,0,3,31,30,36
24005402404,"Census Tract 4024.04, Baltimore County",Maryland,"Baltimore County",2,2,1,0,1930,1274,605,51,2332,77221,66,0,2,0,0,5,0,26,8,26,26,40
24005402405,"Census Tract 4024.05, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2581,1517,755,309,1460,75568,77,0,1,0,0,12,11,0,13,15,39,33
24005402407,"Census Tract 4024.07, Baltimore County",Maryland,"Baltimore County",2,2,0,0,2280,1499,437,344,536,97201,67,0,9,0,1,20,3,1,11,26,32,32
24005402408,"Census Tract 4024.08, Baltimore County",Maryland,"Baltimore County",2,1,1,0,1679,1137,541,1,961,84443,86,0,1,0,2,6,4,1,4,12,48,36
24005402409,"Census Tract 4024.09, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2395,1961,431,3,1683,80248,84,0,2,0,0,3,1,10,10,33,25,32
24005402503,"Census Tract 4025.03, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2594,1474,863,257,2261,89722,73,1,1,0,0,17,2,8,11,14,34,42
24005402504,"Census Tract 4025.04, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2970,1947,818,205,1805,145624,79,0,3,0,1,12,3,2,4,20,20,56
24005402505,"Census Tract 4025.05, Baltimore County",Maryland,"Baltimore County",2,2,1,0,2139,1444,692,3,1298,91029,82,0,0,0,0,17,0,0,4,22,40,35
24005402506,"Census Tract 4025.06, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2893,1799,1064,30,1747,112981,80,0,8,0,0,7,4,0,3,21,37,38
24005402510,"Census Tract 4025.10, Baltimore County",Maryland,"Baltimore County",2,1,0,0,2047,1531,481,35,2082,127734,69,0,7,0,0,20,3,1,0,13,35,52
24005402511,"Census Tract 4025.11, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2090,1384,686,20,2293,120568,68,0,7,0,1,14,9,0,0,6,19,75
24005402602,"Census Tract 4026.02, Baltimore County",Maryland,"Baltimore County",3,2,1,0,3125,1776,1183,166,747,108362,77,1,2,0,0,17,2,2,5,30,42,24
24005402603,"Census Tract 4026.03, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2333,1586,702,45,2524,118068,82,0,2,0,1,11,4,0,2,8,29,62
24005402604,"Census Tract 4026.04, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2851,1933,877,41,2348,109750,81,0,1,0,1,12,4,1,3,13,41,43
24005403100,"Census Tract 4031, Baltimore County",Maryland,"Baltimore County",3,1,1,0,3178,1791,894,493,814,122037,70,0,3,0,1,22,1,4,1,20,33,46
24005403201,"Census Tract 4032.01, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2793,1704,1035,54,1251,111652,69,0,2,3,2,11,7,6,20,22,23,35
24005403202,"Census Tract 4032.02, Baltimore County",Maryland,"Baltimore County",3,2,1,0,3210,1778,1294,138,780,112574,94,0,0,0,0,5,1,0,3,17,33,47
24005403300,"Census Tract 4033, Baltimore County",Maryland,"Baltimore County",3,1,1,1,3178,1602,999,577,994,112500,46,2,4,0,4,38,4,2,3,16,31,51
24005403401,"Census Tract 4034.01, Baltimore County",Maryland,"Baltimore County",2,1,1,0,1738,1162,469,107,1832,87747,35,0,4,0,0,57,4,0,5,16,37,43
24005403402,"Census Tract 4034.02, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2175,1357,591,227,2303,95737,42,0,0,0,4,35,12,8,9,25,31,34
24005403500,"Census Tract 4035, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2643,1579,1035,29,1922,123759,6,0,4,0,0,85,4,1,1,15,16,69
24005403601,"Census Tract 4036.01, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2601,1603,852,146,1775,134018,6,0,5,0,0,89,0,0,0,7,24,69
24005403602,"Census Tract 4036.02, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2224,1444,774,6,2450,130268,27,0,7,0,2,63,1,0,2,3,32,63
24005403702,"Census Tract 4037.02, Baltimore County",Maryland,"Baltimore County",2,1,0,0,1774,1298,473,3,2088,112431,28,0,2,0,0,66,4,0,0,10,27,63
24005403703,"Census Tract 4037.03, Baltimore County",Maryland,"Baltimore County",1,1,0,0,2289,1494,769,26,1305,163696,4,0,0,0,2,93,1,0,0,12,28,60
24005403704,"Census Tract 4037.04, Baltimore County",Maryland,"Baltimore County",2,1,0,0,3726,2608,537,581,1814,200638,44,0,3,0,0,51,2,0,4,8,12,76
24005403801,"Census Tract 4038.01, Baltimore County",Maryland,"Baltimore County",2,1,0,1,4325,2035,470,1820,571,208402,10,0,3,0,0,85,1,1,0,7,16,77
24005403802,"Census Tract 4038.02, Baltimore County",Maryland,"Baltimore County",2,1,0,1,4303,2102,918,1283,985,245518,1,0,4,0,2,84,5,3,0,6,6,88
24005403803,"Census Tract 4038.03, Baltimore County",Maryland,"Baltimore County",1,1,0,0,2429,1563,759,107,1440,178745,6,0,2,0,1,90,1,0,1,10,17,72
24005404101,"Census Tract 4041.01, Baltimore County",Maryland,"Baltimore County",2,1,0,0,2074,1405,596,73,3120,132755,43,0,8,0,1,43,6,0,2,12,24,62
24005404102,"Census Tract 4041.02, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2357,1605,662,90,2218,107888,39,0,5,2,3,42,9,0,2,25,23,49
24005404201,"Census Tract 4042.01, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2212,1516,650,46,2279,113039,53,0,11,0,6,21,5,3,3,28,36,33
24005404202,"Census Tract 4042.02, Baltimore County",Maryland,"Baltimore County",2,2,1,0,1882,1226,606,50,2811,81556,58,0,5,0,1,18,6,12,16,20,42,23
24005404402,"Census Tract 4044.02, Baltimore County",Maryland,"Baltimore County",2,1,0,0,2822,1835,688,299,2431,145628,26,0,5,0,1,58,7,1,1,3,26,70
24005404403,"Census Tract 4044.03, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2518,1522,899,97,1984,111178,59,0,9,0,1,26,5,0,0,9,27,64
24005404404,"Census Tract 4044.04, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2506,1619,822,65,2316,129591,28,1,7,0,0,54,8,2,9,13,18,60
24005404501,"Census Tract 4045.01, Baltimore County",Maryland,"Baltimore County",2,2,1,0,2628,1760,852,16,2517,108374,29,0,9,0,1,54,3,4,7,18,32,42
24005404502,"Census Tract 4045.02, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2571,1595,784,192,1578,84591,26,1,3,0,2,45,11,13,10,23,34,34
24005404600,"Census Tract 4046, Baltimore County",Maryland,"Baltimore County",2,1,0,1,4297,1878,851,1568,1104,179601,2,0,2,0,0,95,1,0,4,29,17,49
24005404800,"Census Tract 4048, Baltimore County",Maryland,"Baltimore County",2,1,0,1,4023,2078,500,1445,780,195533,7,0,5,0,3,77,7,1,1,16,26,57
24005404900,"Census Tract 4049, Baltimore County",Maryland,"Baltimore County",2,1,0,0,3451,2163,858,430,1794,202966,13,0,3,0,3,76,5,0,1,11,20,68
24005405000,"Census Tract 4050, Baltimore County",Maryland,"Baltimore County",2,1,0,1,4075,2077,530,1468,1694,177803,2,0,1,0,0,96,1,0,3,17,30,50
24005406000,"Census Tract 4060, Baltimore County",Maryland,"Baltimore County",2,1,0,1,3974,2082,760,1132,2058,200815,7,0,3,0,2,86,2,0,2,16,27,55
24005407001,"Census Tract 4070.01, Baltimore County",Maryland,"Baltimore County",2,1,0,1,4082,2053,868,1161,1143,190257,1,0,1,0,0,90,5,3,3,15,23,59
24005407002,"Census Tract 4070.02, Baltimore County",Maryland,"Baltimore County",2,1,0,1,3914,2145,649,1120,2039,166043,2,0,1,0,2,88,6,0,0,26,18,56
24005408100,"Census Tract 4081, Baltimore County",Maryland,"Baltimore County",2,1,0,0,2921,1910,629,382,2419,177416,9,0,5,0,1,83,2,1,0,11,23,65
24005408200,"Census Tract 4082, Baltimore County",Maryland,"Baltimore County",2,1,0,1,4323,2028,1071,1224,736,240508,2,0,2,0,0,80,13,3,2,12,20,66
24005408302,"Census Tract 4083.02, Baltimore County",Maryland,"Baltimore County",2,1,0,0,3296,1674,753,869,1182,203755,1,0,11,0,0,83,5,0,3,8,10,79
24005408303,"Census Tract 4083.03, Baltimore County",Maryland,"Baltimore County",2,1,0,0,3770,2276,901,593,1215,243979,7,0,5,0,1,81,6,0,1,4,8,87
24005408304,"Census Tract 4083.04, Baltimore County",Maryland,"Baltimore County",2,1,0,0,2465,1413,727,325,2292,149375,3,0,8,0,2,82,4,1,2,9,22,66
24005408400,"Census Tract 4084, Baltimore County",Maryland,"Baltimore County",1,1,0,0,1291,1053,238,0,786,109394,8,0,8,0,2,77,5,0,1,5,26,69
24005408502,"Census Tract 4085.02, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2656,1680,949,27,2034,167882,3,0,5,0,2,86,3,1,1,12,17,70
24005408503,"Census Tract 4085.03, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2167,1272,779,116,1661,113885,12,0,20,0,4,38,17,10,10,22,11,56
24005408505,"Census Tract 4085.05, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2612,1622,939,51,1472,168550,7,0,10,0,2,75,5,0,4,4,19,73
24005408506,"Census Tract 4085.06, Baltimore County",Maryland,"Baltimore County",2,1,0,0,1346,989,356,1,2335,86818,50,0,6,0,3,28,10,4,7,30,29,34
24005408507,"Census Tract 4085.07, Baltimore County",Maryland,"Baltimore County",2,1,0,0,1329,958,369,2,3026,87276,27,0,11,0,4,42,12,4,5,12,34,49
24005408601,"Census Tract 4086.01, Baltimore County",Maryland,"Baltimore County",2,1,1,0,3166,1889,1209,68,1563,163563,2,0,9,0,1,82,4,1,3,10,18,70
24005408602,"Census Tract 4086.02, Baltimore County",Maryland,"Baltimore County",2,1,1,0,3268,1906,1184,178,759,184203,3,0,9,0,1,78,10,0,1,6,12,82
24005408702,"Census Tract 4087.02, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2941,1732,913,296,902,158594,2,1,4,0,0,89,3,1,1,2,29,68
24005408703,"Census Tract 4087.03, Baltimore County",Maryland,"Baltimore County",1,1,0,0,2140,1542,465,133,2818,145798,4,0,10,0,1,80,5,0,1,7,19,73
24005408704,"Census Tract 4087.04, Baltimore County",Maryland,"Baltimore County",1,1,0,0,2989,1888,1045,56,2009,219323,1,0,10,0,2,82,5,0,2,1,12,85
24005408800,"Census Tract 4088, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2764,1677,994,93,932,157398,1,0,7,0,1,85,6,0,0,13,24,63
24005408900,"Census Tract 4089, Baltimore County",Maryland,"Baltimore County",2,1,0,0,3296,1805,909,582,1098,209543,1,0,8,0,0,87,3,0,2,12,18,68
24005410100,"Census Tract 4101, Baltimore County",Maryland,"Baltimore County",2,1,0,1,4199,2087,743,1369,2173,223168,0,1,1,0,1,93,4,1,2,9,13,76
24005410200,"Census Tract 4102, Baltimore County",Maryland,"Baltimore County",2,1,0,1,4008,2141,736,1131,1775,222976,2,0,2,0,0,91,3,1,1,8,21,70
24005411101,"Census Tract 4111.01, Baltimore County",Maryland,"Baltimore County",2,1,0,1,3764,1913,526,1325,890,174652,1,0,0,0,1,95,3,0,2,30,23,45
24005411102,"Census Tract 4111.02, Baltimore County",Maryland,"Baltimore County",3,1,0,1,4344,1887,468,1989,1245,168503,2,1,0,0,1,95,1,0,3,21,30,46
24005411201,"Census Tract 4112.01, Baltimore County",Maryland,"Baltimore County",2,1,0,1,4189,2050,448,1691,1066,204601,1,0,2,0,1,92,2,2,6,16,27,51
24005411202,"Census Tract 4112.02, Baltimore County",Maryland,"Baltimore County",2,1,0,1,3782,2016,635,1131,1491,202965,5,0,2,0,5,84,3,1,7,10,23,60
24005411302,"Census Tract 4113.02, Baltimore County",Maryland,"Baltimore County",2,1,0,0,3540,2029,941,570,1312,202099,13,0,12,0,0,69,5,1,4,12,28,55
24005411303,"Census Tract 4113.03, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2293,1523,676,94,2623,119539,15,0,6,0,1,72,2,5,5,17,29,48
24005411306,"Census Tract 4113.06, Baltimore County",Maryland,"Baltimore County",2,1,0,0,2044,1493,494,57,2234,133441,29,0,17,0,1,44,8,0,4,11,29,56
24005411307,"Census Tract 4113.07, Baltimore County",Maryland,"Baltimore County",2,1,0,0,1707,1369,331,7,1448,102084,25,1,13,0,1,54,5,1,6,14,27,53
24005411308,"Census Tract 4113.08, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2671,1765,689,217,1565,135258,16,0,9,0,1,65,5,4,4,19,28,49
24005411309,"Census Tract 4113.09, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2580,1582,877,121,3202,146243,8,0,13,0,1,72,5,0,5,20,27,48
24005411404,"Census Tract 4114.04, Baltimore County",Maryland,"Baltimore County",2,1,1,0,3102,1909,903,290,1227,154374,5,0,9,0,3,82,1,0,4,23,32,40
24005411406,"Census Tract 4114.06, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2655,1643,749,263,1693,128589,6,0,9,0,2,79,3,1,5,20,25,50
24005411408,"Census Tract 4114.08, Baltimore County",Maryland,"Baltimore County",2,2,1,0,1926,1326,595,5,1496,82304,23,0,18,0,4,52,2,0,3,23,34,40
24005411409,"Census Tract 4114.09, Baltimore County",Maryland,"Baltimore County",2,1,0,0,2275,1657,595,23,1582,137128,14,0,10,0,1,67,7,1,4,16,22,58
24005411410,"Census Tract 4114.10, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2597,1654,690,253,1785,128890,10,0,29,0,0,53,7,0,11,17,25,47
24005411411,"Census Tract 4114.11, Baltimore County",Maryland,"Baltimore County",2,2,1,0,2402,1660,717,25,1102,107360,13,0,6,0,0,69,10,2,10,22,28,41
24005411412,"Census Tract 4114.12, Baltimore County",Maryland,"Baltimore County",2,2,1,0,1885,1326,556,3,1519,86436,43,0,31,0,0,26,0,0,4,19,29,48
24005411413,"Census Tract 4114.13, Baltimore County",Maryland,"Baltimore County",1,1,0,0,919,764,143,12,2509,97399,0,0,0,0,5,93,2,0,11,28,26,36
24005420100,"Census Tract 4201, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2912,1692,1182,38,1316,88990,0,0,6,0,10,81,2,1,12,37,36,16
24005420200,"Census Tract 4202, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2671,1576,818,277,1575,91531,5,3,1,0,4,78,8,1,12,29,46,12
24005420301,"Census Tract 4203.01, Baltimore County",Maryland,"Baltimore County",4,3,1,0,2361,1642,690,29,1035,57791,15,0,1,0,5,65,11,3,10,47,33,11
24005420302,"Census Tract 4203.02, Baltimore County",Maryland,"Baltimore County",4,2,1,0,2714,1631,1075,8,903,75793,12,0,5,0,1,71,8,3,12,35,27,26
24005420303,"Census Tract 4203.03, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2769,1594,1117,58,508,97162,11,2,0,0,0,85,2,0,21,24,49,6
24005420401,"Census Tract 4204.01, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2494,1501,951,42,2222,77267,40,2,0,0,1,46,2,9,20,33,29,18
24005420402,"Census Tract 4204.02, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2805,1551,1168,86,723,88507,14,0,2,0,7,63,12,1,5,36,29,29
24005420500,"Census Tract 4205, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2708,1512,1052,144,1420,93509,4,1,3,0,1,69,7,15,23,30,26,20
24005420600,"Census Tract 4206, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2881,1664,1087,130,1290,96887,18,0,2,0,8,57,7,9,16,33,35,16
24005420701,"Census Tract 4207.01, Baltimore County",Maryland,"Baltimore County",4,2,1,0,2325,1350,875,100,1272,58882,14,0,4,0,8,62,2,9,19,53,17,11
24005420702,"Census Tract 4207.02, Baltimore County",Maryland,"Baltimore County",4,2,1,0,2963,1675,1156,132,805,81483,5,4,5,0,9,56,3,16,19,39,25,17
24005420800,"Census Tract 4208, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2755,1557,1032,166,1323,80683,2,1,7,0,4,80,7,0,7,45,30,19
24005420900,"Census Tract 4209, Baltimore County",Maryland,"Baltimore County",4,2,1,0,2622,1476,923,223,1461,67082,24,0,4,0,3,55,1,12,11,43,30,15
24005421000,"Census Tract 4210, Baltimore County",Maryland,"Baltimore County",5,3,1,0,1880,1305,530,45,1060,39292,27,0,1,0,2,61,3,6,23,33,40,3
24005421101,"Census Tract 4211.01, Baltimore County",Maryland,"Baltimore County",4,2,1,0,2391,1398,809,184,1244,67551,15,3,1,0,2,71,5,3,5,46,35,14
24005421102,"Census Tract 4211.02, Baltimore County",Maryland,"Baltimore County",4,2,2,0,2757,1590,1146,21,1089,73352,8,0,0,0,3,71,3,14,18,36,26,20
24005421200,"Census Tract 4212, Baltimore County",Maryland,"Baltimore County",4,2,1,0,2775,1592,1144,39,792,76325,10,0,1,0,1,80,8,0,4,51,31,15
24005430101,"Census Tract 4301.01, Baltimore County",Maryland,"Baltimore County",3,2,1,0,2247,1378,808,61,1923,74318,38,0,5,0,0,40,2,15,24,39,20,17
24005430104,"Census Tract 4301.04, Baltimore County",Maryland,"Baltimore County",3,2,1,0,3246,1911,1056,279,1036,98707,5,0,4,0,2,65,7,17,13,36,25,26
24005430200,"Census Tract 4302, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2547,1584,756,207,1270,117575,36,0,2,0,1,57,2,1,26,22,33,20
24005430300,"Census Tract 4303, Baltimore County",Maryland,"Baltimore County",4,2,2,0,2648,1422,1159,67,2324,65570,29,0,0,0,1,47,8,15,14,48,28,10
24005430400,"Census Tract 4304, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2803,1646,821,336,1706,123688,8,0,8,0,7,72,3,1,8,27,31,34
24005430600,"Census Tract 4306, Baltimore County",Maryland,"Baltimore County",2,1,1,0,2892,1754,943,195,889,132440,5,0,7,0,1,80,7,0,6,21,32,41
